id,text,label,reader_polarity,writer_polarity,user_id,split,text_orig,bertscore_p,bertscore_r,bertscore_f1
wrime_29740,火曜日の夜、テレビ朝日で一番面白い番組を見る。 * お願い総選挙で探偵オレンジのはっちゃけっぷりに笑う。 * フリースタイルダンジョンを見る。 * だらだらとアイスを食べながら、カズレーザーやももクロの番組を見る。 * 寝るのは、至福。,pos,1,2,71,train,"火曜深夜のテレ朝最高ーー
お願い総選挙で探偵オレンジのはっちゃけっぷりに笑い、フリースタイルダンジョン観て、だらだらとアイス食べながらカズレーザー、ももクロの番組を見て寝るの。至福。",0.86461926,0.8935026,0.8788237
wrime_9418,儀式を生中継すると、冷静に考えると、とんでもないことですよね。左上に「LIVE」という文字があり、時代を感じます。,neu,0,0,13,train,儀式を生中継って、冷静に考えるととんでもないことだよな…左上のLIVEの文字…時代だな……,0.8671242,0.8261267,0.8461291
wrime_29456,ごはんをたべに、かいしゅつしています。 ねぎしがおいしいです。 きょうはよるがながそうです。 がんばるしかないですね。 まったく、まったく。,neu,0,1,71,train,"ご飯と買い出しで外出中
ね…ねぎし美味し
今日は夜が長そうな予感です
頑張るしかないのだなぁ
まったくまったく",0.7633848,0.75125504,0.75727135
wrime_14126,弱音吐けないのしんどいなー」を、初心者にも読みやすい文に書き換えます。 「弱音吐けないの、しんどいなー」 この文は、元の文と同じ意味・意図・感情の極性を保持しています。,neg,-1,-1,19,train,弱音吐けないのしんどいなー,0.71891904,0.8912305,0.7958547
wrime_31252,初心者にも読みやすい文に書き換えます。 Pさん、ソロチャンネルを始めるのは大変ですが、 すでに持ちギャグやキャラクター性があるので、 伸びていくといいですね！ 夢は大きく、がんばってください！。,pos,1,1,74,train,Pさん、一からソロチャンネルってのはやっぱり大変なことだとは思うけど、既に持ちギャグもキャラクター性もあったり、ちゃんと面白い人だから伸びるといいね〜！夢は大きく、がんばれ〜！！,0.8108552,0.8099413,0.81039804
wrime_21866,女の人の考えていることは、なかなか分かりません。,neg,-1,-1,45,train,やはり女さんの考えてる事はなかなか分からん,0.84218484,0.8586808,0.8503528
wrime_21531,藤井聡太さんよりペン回しが上手です。,neu,0,0,45,train,藤井聡太よりペン回しが上手いです,0.9255946,0.9506212,0.93794096
wrime_8954,七夕に、お姉さんは、弟が東京に行ったことを心配しています。納豆とポテチ以外のものを食べているか、ちょっと心配しています。18日に会う予定です。,neu,0,1,13,train,七夕に弟が東京へ行きました。納豆とポテチ以外のもの食べてるかちょっと心配している姉です。まあ18日に会うんだけど。,0.87004995,0.8841252,0.877031
wrime_2779,少しだけイラストを描いて寝ましょう。,pos,1,2,6,train,ちょっとだけイラスト描いて寝よう,0.8516788,0.8811157,0.86614716
wrime_3445,私はフットワークが軽いです。 今日の5時ごろ、和歌山に行くことを決めました。 ホテルも当日に余裕で予約できました。 もちろん、最低限の対策をして出かけました。,pos,1,1,6,train,"フットワークの軽さには自信がある私です。
今日の5時くらいに和歌山行きを決めたくらいの軽さです。
ホテルも余裕で当日予約できたのでよかったです。
もちろん最低限の対策はしてでかけてますよ",0.89028245,0.8551704,0.8723733
wrime_1373,あっ、半沢直樹は、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、、。,neu,0,0,2,train,あっ半沢直樹………,0.3645819,0.7296068,0.4862076
wrime_31679,社会に出ると、食べるか、食べられるかの場面が多いと感じることがあります。,neg,-1,-1,76,train,社会に出ると、食うか食われるかの場面って多いなぁと感じる(・・;),0.844186,0.7949591,0.81883335
wrime_16138,しかし、この辺が夫の解説なしではよくわかりません。私は、決して数学が得意ではなく、全てを暗記と読解力で乗り切ってきました。九九は暗記ですよね？上の子は、そんな感じでホワホワしながら、ゆっくりと学校のペースで一桁の足し算をがんばっています。,pos,1,0,21,train,しかしこの辺が夫の解説なしではよくわからない。私は決して数学が得意ではなくて、全てを暗記と読解力で乗り切ってきたのでな。九九は暗記だろ？派だ。上の子はそんな感じでホワホワしながら、ゆっくりと学校のペースで一桁の足し算をがんばっています。,0.96656406,0.95797896,0.9622524
wrime_31235,ソシャゲをいろいろ使ってきたけど、ポケ森は使う場面が多いのに、ガチャチケットが渋い設定のゲームという印象があります。ジョニー事件で、ユーザーがかなり離れたんじゃないかと予想されます。しかし、詫びで 250 枚も配るというのは、洒落にならないくらいのユーザーが離れたんじゃないかと思います。,neg,-1,0,74,train,ソシャゲ色々やってきてポケ森って使う場面多い割にかなりガチャチケ渋い設定のゲームの印象。その上で詫びで250枚も配るってのはジョニー事件で洒落にならんくらいのユーザーが離れたんじゃないかと予想される。,0.8485813,0.86970705,0.8590143
wrime_18545,この妊娠後期、細切れ睡眠になる体質は、人間の機能として不要ですよね。「夜間授乳に備えるため」と聞いたことがありますが、産前は寝かしてほしいです。寝返りも辛いし、そもそも生きてるのもしんどいお腹の出具合になってきました。もう少し頑張っていきましょう！。,neg,-1,-1,34,train,この妊娠後期の細切れ睡眠になる体質、人間の機能としてほんと不要よね…。「夜間授乳に備えるため」って聞いたことがあるけれど、産前は寝かしてほしいぞ…！？寝返りも辛い、そもそも生きてるのもしんどいお腹の出具合になってきました(゜ω゜)もう少し頑…張る…！,0.9274618,0.8775579,0.90182
wrime_16210,去年、家でキッチン革命が起きました。それは、ノンフライヤーを買ったことです。揚げ物なら何でも入れてチンするだけです。がっつり油物が好きならちょっと違うけど、なんとなく揚げ物はできます。冷凍ポテトはとてもいいですね。,pos,1,2,21,train,昨年はうちにキッチン革命が起きた。それはノンフライヤーを買ったこと。揚げ物なら何でも入れてチンするだけ。ガッツリ油物が好きならちょっと違うけど、なんとなく揚げ物はできるので。冷凍ポテトなんかとてもいいね。,0.92603123,0.94039756,0.93315905
wrime_13862,ぷよって、交配して、生まれたの！？それを、10連鎖だ〜とか言って、喜んで、消してるの、普通に、罪なのでは？。,neu,0,0,19,train,ぷよって交配して生まれてたの！？それを10連鎖だ〜とか言って喜んで消してるの、普通に罪なのでは？,0.9477588,0.964133,0.9558758
wrime_12381,あと、自粛期間中に、さらに推しが増えている感じがありますね。,neu,0,1,17,train,あと自粛期間中にまたさらに推しが増え続けてる感じあるよなぁ…,0.8753347,0.8761809,0.8757575
